item,truth
607,7
608,6
609,6
610,3
611,7
612,6
613,1
614,1
615,1
616,9
617,4
618,3
619,8
620,6
621,8
622,6
623,2
624,9
625,7
626,8
627,2
628,6
629,0
630,1
631,3
632,7
633,0
634,3
635,8
636,7
637,6
638,8
639,7
640,3
641,0
642,4
643,1
644,8
645,7
646,9
647,9
648,3
649,9
650,7
651,1
652,1
653,3
654,8
655,9
656,6
657,3
658,0
659,0
660,0
661,7
662,2
663,2
664,3
665,4
666,1
667,2
668,8
669,3
670,4
671,7
672,8
673,3
674,8
675,3
676,3
677,8
678,8
679,4
680,5
681,5
682,8
683,4
684,3
685,9
686,1
687,7
688,6
689,7
690,7
691,0
692,6
693,7
694,1
695,5
696,3
697,6
698,8
699,4
700,8
701,5
702,7
703,9
704,8
705,2
706,6
707,7
708,6
709,8
710,5
711,4
712,0
713,6
714,5
715,7
716,2
717,6
718,8
719,2
720,7
721,1
722,9
723,4
724,5
725,8
726,4
727,9
728,3
729,7
730,3
731,6
732,9
733,8
734,7
735,8
736,6
737,4
738,3
739,1
740,9
741,1
742,8
743,9
744,8
745,8
746,8
747,8
748,0
749,8
750,5
751,1
752,1
753,1
754,5
755,8
756,3
757,6
758,2
759,5
760,9
761,0
762,2
763,7
764,0
765,1
766,8
767,4
768,3
769,6
770,7
771,0
772,5
773,2
774,2
775,6
776,6
777,9
778,2
779,6
780,7
781,7
782,7
783,4
784,1
785,0
786,5
787,8
788,7
789,1
790,9
791,9
792,1
793,2
794,7
795,9
796,8
797,5
798,8
799,8
800,6
801,5
802,5
803,5
804,9
805,1
806,0
807,9
808,1
809,1
810,6
811,0
812,6
813,2
814,9
815,3
816,5
817,1
818,3
819,5
820,9
821,8
822,8
823,9
824,8
825,2
826,2
827,6
828,0
829,1
830,8
831,7
832,6
833,8
834,2
835,9
836,5
837,6
838,4
839,0
840,8
841,6
842,0
843,6
844,6
845,4
846,9
847,6
848,2
849,4
850,5
851,2
852,2
853,3
854,2
855,0
856,8
857,2
858,6
859,6
860,7
861,8
862,8
863,3
864,5
865,0
866,7
867,7
868,4
869,1
870,6
871,1
872,3
873,8
874,7
875,5
876,1
877,5
878,9
879,6
880,7
881,3
882,4
883,6
884,6
885,0
886,3
887,5
888,2
889,2
890,6
891,6
892,9
893,7
894,3
895,7
896,7
897,5
898,7
899,0
900,4
901,3
902,2
903,3
904,6
905,3
906,6
907,8
908,0
909,7
910,8
911,9
912,2
913,6
914,8
915,0
916,9
917,9
918,0
919,4
920,8
921,1
922,9
923,3
924,4
925,8
926,4
927,3
928,2
929,1
930,8
931,8
932,5
933,3
934,7
935,9
936,6
937,8
938,2
939,6
940,5
941,9
942,5
943,7
944,9
945,4
946,6
947,6
948,0
949,4
950,9
951,5
952,9
953,4
954,0
955,8
956,5
957,2
958,0
959,5
960,1
961,7
962,1
963,5
964,9
965,1
966,8
967,6
968,1
969,7
970,4
971,6
972,0
973,0
974,4
975,3
976,4
977,0
978,0
979,1
980,0
981,2
982,9
983,4
984,7
985,4
986,9
987,2
988,4
989,2
990,4
991,6
992,4
993,9
994,6
995,4
996,0
997,0
998,8
999,0
1000,1
1001,7
1002,3
1003,3
1004,5
1005,1
1006,9
1007,7
1008,2
1009,8
1010,2
1011,0
1012,7
1013,0
1014,1
1015,1
1016,7
1017,2
1018,4
1019,9
1020,2
1021,3
1022,9
1023,7
1024,3
1025,6
1026,6
1027,5
1028,8
1029,9
1030,4
1031,9
1032,8
1033,8
1034,3
1035,6
1036,5
1037,8
1038,8
1039,0
1040,1
1041,6
1042,7
1043,1
1044,9
1045,8
1046,6
1047,7
1048,4
1049,5
1050,3
1051,9
1052,1
1053,4
1054,3
1055,8
1056,6
1057,8
1058,8
1059,9
1060,3
1061,4
1062,4
1063,2
1064,3
1065,8
1066,6
1067,3
1068,9
1069,2
1070,9
1071,7
1072,1
1073,1
1074,5
1075,7
1076,9
1077,5
1078,1
1079,2
1080,5
1081,2
1082,6
1083,0
1084,3
1085,8
1086,2
1087,8
1088,3
1089,1
1090,6
1091,1
1092,2
1093,8
1094,4
1095,9
1096,1
1097,4
1098,1
1099,3
1100,0
1101,1
1102,2
1103,8
1104,9
1105,1
1106,1
1107,0
1108,1
1109,6
1110,2
1111,6
1112,4
1113,7
1114,8
1115,1
1116,6
1117,0
1118,0
1119,0
1120,7
1121,0
1122,6
1123,1
1124,9
1125,2
1126,2
1127,7
1128,0
1129,7
1130,0
1131,5
1132,0
1133,2
1134,0
1135,7
1136,2
1137,2
1138,7
1139,7
1140,9
1141,1
1142,2
1143,7
1144,8
1145,2
1146,7
1147,0
1148,5
1149,7
1150,0
1151,5
1152,4
1153,4
1154,6
1155,2
1156,1
1157,1
1158,1
1159,8
1160,7
1161,1
1162,3
1163,0
1164,8
1165,4
1166,6
1167,1
1168,4
1169,3
1170,5
1171,1
1172,9
1173,1
1174,0
1175,2
1176,4
1177,0
1178,2
1179,9
1180,9
1181,5
1182,0
1183,3
1184,9
1185,8
1186,8
1187,1
1188,9
1189,8
1190,9
1191,2
1192,5
1193,1
1194,6
1195,7
1196,5
1197,4
1198,9
1199,0
1200,0
1201,4
1202,5
1203,8
1204,2
1205,0
1206,6
1207,9
1208,2
1209,1
1210,1
1211,2
1212,2
1213,6
1214,4
1215,1
1216,9
1217,0
1218,3
1219,5
1220,9
1221,3
1222,4
1223,3
1224,6
1225,5
1226,9
1227,2
1228,0
1229,7
1230,0
1231,1
1232,4
1233,6
1234,7
1235,1
1236,0
1237,6
1238,2
1239,5
1240,1
1241,4
1242,2
1243,7
1244,9
1245,6
1246,1
1247,9
1248,7
1249,2
1250,9
1251,4
1252,2
1253,8
1254,1
1255,4
1256,1
1257,7
1258,2
1259,1
1260,2
1261,1
1262,4
1263,4
1264,4
1265,0
1266,7
1267,7
1268,7
1269,7
1270,1
1271,7
1272,4
1273,1
1274,3
1275,2
1276,3
1277,9
1278,2
1279,4
1280,8
1281,6
1282,1
1283,8
1284,6
1285,1
1286,1
1287,2
1288,2
1289,7
1290,5
1291,2
1292,0
1293,2
1294,8
1295,9
1296,8
1297,6
1298,2
1299,0
1300,4
1301,5
1302,2
1303,8
1304,0
1305,0
1306,9
1307,1
1308,9
1309,1
1310,0
1311,2
1312,2
1313,0
1314,3
1315,4
1316,1
1317,0
1318,9
1319,2
1320,9
1321,6
1322,1
1323,4
1324,6
1325,0
1326,8
1327,1
1328,1
1329,1
1330,6
1331,5
1332,4
1333,3
1334,8
1335,5
1336,2
1337,2
1338,7
1339,8
1340,4
1341,0
1342,8
1343,1
1344,0
1345,8
1346,8
1347,6
1348,1
1349,9
1350,6
1351,0
1352,7
1353,2
1354,9
1355,9
1356,8
1357,1
1358,1
1359,2
1360,9
1361,6
1362,2
1363,1
1364,3
1365,4
1366,0
1367,4
1368,0
1369,7
1370,9
1371,9
1372,2
1373,2
1374,4
1375,2
1376,7
1377,7
1378,1
1379,5
1380,3
1381,7
1382,1
1383,4
1384,3
1385,7
1386,7
1387,1
1388,2
1389,2
1390,1
1391,8
1392,9
1393,7
1394,4
1395,5
1396,0
1397,4
1398,9
1399,7
1400,8
1401,7
1402,1
1403,6
1404,5
1405,2
1406,0
1407,0
1408,0
1409,4
1410,2
1411,2
1412,7
1413,2
1414,0
1415,2
1416,4
1417,2
1418,7
1419,3
1420,8
1421,2
1422,0
1423,1
1424,2
1425,3
1426,3
1427,4
1428,8
1429,5
1430,4
1431,7
1432,5
1433,1
1434,6
1435,8
1436,5
1437,4
1438,4
1439,9
1440,0
1441,2
1442,2
1443,3
1444,5
1445,4
1446,8
1447,8
1448,7
1449,6
1450,2
1451,7
1452,9
1453,3
1454,6
1455,5
1456,1
1457,4
1458,2
1459,4
1460,9
1461,4
1462,0
1463,7
1464,9
1465,0
1466,3
1467,3
1468,6
1469,1
1470,3
1471,3
1472,4
1473,9
1474,3
1475,4
1476,6
1477,1
1478,2
1479,1
1480,6
1481,1
1482,9
1483,5
1484,9
1485,6
1486,9
1487,5
1488,0
1489,9
1490,3
1491,0
1492,7
1493,8
1494,3
1495,6
1496,3
1497,0
1498,1
1499,1
1500,7
1501,5
1502,9
1503,5
1504,8
1505,1
1506,4
1507,4
1508,1
1509,7
1510,7
1511,2
1512,6
1513,6
1514,1
1515,0
1516,9
1517,0
1518,0
1519,9
1520,5
1521,4
1522,1
1523,0
1524,8
1525,4
1526,2
1527,8
1528,9
1529,8
1530,7
1531,8
1532,7
1533,6
1534,6
1535,1
1536,3
1537,4
1538,6
1539,3
1540,2
1541,0
1542,0
1543,7
1544,2
1545,1
1546,8
1547,5
1548,5
1549,2
1550,3
1551,0
1552,1
1553,5
1554,9
1555,6
1556,5
1557,0
1558,6
1559,8
1560,9
1561,5
1562,1
1563,1
1564,2
1565,5
1566,7
1567,3
1568,7
1569,8
1570,7
1571,4
1572,4
1573,8
1574,7
1575,2
1576,0
1577,4
1578,0
1579,1
1580,8
1581,5
1582,0
1583,4
1584,6
1585,7
1586,1
1587,0
1588,9
1589,2
1590,7
1591,2
1592,4
1593,3
1594,7
1595,7
1596,3
1597,7
1598,9
1599,1
1600,5
1601,9
1602,0
1603,5
1604,5
1605,2
1606,2
1607,6
1608,6
1609,8
1610,7
1611,4
1612,3
1613,5
1614,5
1615,6
1616,3
1617,6
1618,4
1619,3
1620,8
1621,9
1622,0
1623,8
1624,5
1625,7
1626,0
1627,5
1628,1
1629,7
1630,1
1631,2
1632,1
1633,6
1634,0
1635,9
1636,0
1637,6
1638,2
1639,7
1640,5
1641,2
1642,9
1643,4
1644,8
1645,0
1646,3
1647,5
1648,5
1649,0
1650,5
1651,9
1652,2
1653,9
1654,7
1655,3
1656,1
1657,7
1658,2
1659,2
1660,4
1661,5
1662,9
1663,0
1664,7
1665,9
1666,2
1667,8
1668,1
1669,5
1670,5
1671,1
1672,3
1673,5
1674,9
1675,8
1676,1
1677,6
1678,3
1679,3
1680,7
1681,8
1682,6
1683,6
1684,8
1685,5
1686,3
1687,7
1688,0
1689,1
1690,4
1691,7
1692,2
1693,0
1694,9
1695,0
1696,8
1697,5
1698,3
1699,0
1700,9
1701,7
1702,9
1703,0
1704,7
1705,6
1706,2
1707,3
1708,6
1709,0
1710,7
1711,9
1712,2
1713,9
1714,0
1715,5
1716,9
1717,7
1718,0
1719,5
1720,2
1721,2
1722,6
1723,4
1724,2
1725,3
1726,0
1727,5
1728,5
1729,9
1730,2
1731,9
1732,9
1733,1
1734,0
1735,9
1736,1
1737,4
1738,0
1739,2
1740,0
1741,7
1742,1
1743,0
1744,4
1745,1
1746,9
1747,5
1748,0
1749,6
1750,7
1751,9
1752,1
1753,9
1754,3
1755,7
1756,1
1757,8
1758,3
1759,9
1760,0
1761,7
1762,4
1763,1
1764,4
1765,4
1766,8
1767,7
1768,2
1769,2
1770,8
1771,6
1772,3
1773,4
1774,8
1775,2
1776,6
1777,6
1778,9
1779,7
1780,9
1781,1
1782,8
1783,1
1784,9
1785,3
1786,4
1787,4
1788,6
1789,3
1790,2
1791,3
1792,6
1793,1
1794,1
1795,6
1796,1
1797,1
1798,9
1799,7
1800,4
1801,1
1802,8
1803,5
1804,4
1805,1
1806,0
1807,4
1808,7
1809,6
1810,7
1811,0
1812,8
1813,7
1814,8
1815,5
1816,4
1817,1
1818,1
1819,3
1820,7
1821,3
1822,2
1823,1
1824,3
1825,8
1826,0
1827,8
1828,9
1829,3
1830,6
1831,6
1832,8
1833,0
1834,3
1835,7
1836,5
1837,0
1838,1
1839,9
1840,9
1841,2
1842,7
1843,1
1844,9
1845,1
1846,4
1847,8
1848,6
1849,8
1850,7
1851,5
1852,1
1853,4
1854,5
1855,5
1856,9
1857,5
1858,6
1859,9
1860,8
1861,1
1862,4
1863,2
1864,8
1865,5
1866,2
1867,3
1868,2
1869,2
1870,7
1871,5
1872,4
1873,0
1874,6
1875,8
1876,9
1877,9
1878,4
1879,4
1880,4
1881,0
1882,2
1883,7
1884,1
1885,0
1886,7
1887,6
1888,4
1889,2
1890,2
1891,2
1892,4
1893,9
1894,9
1895,3
1896,0
1897,5
1898,2
1899,0
1900,2
1901,8
1902,3
1903,2
1904,7
1905,0
1906,0
1907,9
1908,2
1909,4
1910,2
1911,1
1912,8
1913,1
1914,7
1915,8
1916,2
1917,9
1918,8
1919,3
1920,5
1921,6
1922,0
1923,8
1924,7
1925,6
1926,4
1927,1
1928,7
1929,8
1930,6
1931,6
1932,9
1933,1
1934,3
1935,4
1936,9
1937,0
1938,0
1939,6
1940,7
1941,1
1942,3
1943,7
1944,2
1945,6
1946,1
1947,2
1948,5
1949,2
1950,8
1951,0
1952,6
1953,9
1954,0
1955,9
1956,7
1957,6
1958,0
1959,2
1960,4
1961,3
1962,8
1963,9
1964,2
1965,5
1966,8
1967,8
1968,1
1969,0
1970,9
1971,7
1972,2
1973,3
1974,6
1975,9
1976,5
1977,8
1978,5
1979,5
1980,4
1981,7
1982,9
1983,0
1984,0
1985,1
1986,4
1987,8
1988,7
1989,8
1990,9
1991,8
1992,8
1993,9
1994,9
1995,0
1996,6
1997,8
1998,7
1999,2
2000,7
2001,8
2002,1
2003,9
2004,3
2005,7
2006,9
2007,4
2008,9
2009,6
2010,9
2011,3
2012,0
2013,3
2014,7
2015,1
2016,4
2017,3
2018,2
2019,2
2020,6
2021,6
2022,2
2023,7
2024,4
2025,9
2026,4
2027,3
2028,5
2029,3
2030,5
2031,8
2032,8
2033,2
2034,2
2035,6
2036,0
2037,3
2038,4
2039,2
2040,8
2041,0
2042,1
2043,6
2044,0
2045,6
2046,4
2047,7
2048,1
2049,4
2050,8
2051,3
2052,1
2053,3
2054,2
2055,9
2056,5
2057,6
2058,8
2059,4
2060,9
2061,7
2062,7
2063,2
2064,7
2065,2
2066,9
2067,7
2068,0
2069,8
2070,0
2071,2
2072,1
2073,1
2074,6
2075,7
2076,4
2077,3
2078,9
2079,1
2080,9
2081,1
2082,0
2083,7
2084,3
2085,8
2086,4
2087,0
2088,6
2089,1
2090,0
2091,9
2092,1
2093,9
2094,5
2095,2
2096,9
2097,9
2098,7
2099,4
2100,2
2101,5
2102,6
2103,0
2104,0
2105,9
2106,5
2107,9
2108,6
2109,4
2110,9
2111,7
2112,6
2113,7
2114,4
2115,2
2116,6
2117,9
2118,1
2119,8
2120,9
2121,6
2122,8
2123,2
2124,7
2125,3
2126,8
2127,2
2128,6
2129,9
2130,1
2131,2
2132,4
2133,5
2134,1
2135,8
2136,4
2137,2
2138,9
2139,6
2140,9
2141,9
2142,9
2143,7
2144,6
2145,4
2146,8
2147,1
2148,7
2149,0
2150,1
2151,2
2152,9
2153,5
2154,2
2155,6
2156,1
2157,9
2158,7
2159,3
2160,1
2161,7
2162,4
2163,6
2164,0
2165,7
2166,2
2167,6
2168,0
2169,0
2170,0
2171,4
2172,8
2173,6
2174,2
2175,5
2176,5
2177,3
2178,0
2179,7
2180,0
2181,1
2182,8
2183,0
2184,2
2185,7
2186,2
2187,0
2188,5
2189,1
2190,2
2191,0
2192,3
2193,1
2194,6
2195,5
2196,0
2197,7
2198,3
2199,0
2200,5
2201,8
2202,7
2203,2
2204,8
2205,8
2206,4
2207,4
2208,8
2209,0
2210,0
2211,0
2212,3
2213,8
2214,7
2215,9
2216,9
2217,9
2218,4
2219,7
2220,5
2221,1
2222,7
2223,7
2224,0
2225,4
2226,6
2227,3
2228,4
2229,8
2230,0
2231,8
2232,8
2233,6
2234,2
2235,7
2236,9
2237,2
2238,1
2239,6
2240,6
2241,3
2242,4
2243,3
2244,8
2245,7
2246,1
2247,7
2248,2
2249,0
2250,0
2251,2
2252,3
2253,1
2254,6
2255,6
2256,8
2257,4
2258,0
2259,0
2260,6
2261,4
2262,0
2263,3
2264,1
2265,8
2266,1
2267,3
2268,9
2269,6
2270,8
2271,5
2272,0
2273,7
2274,3
2275,5
2276,7
2277,3
2278,8
2279,1
2280,4
2281,7
2282,5
2283,3
2284,8
2285,4
2286,6
2287,3
2288,1
2289,9
2290,2
2291,6
2292,1
2293,0
2294,5
2295,4
2296,9
2297,7
2298,2
2299,0
2300,9
2301,2
2302,8
2303,5
2304,4
2305,2
2306,6
2307,4
2308,7
2309,5
2310,9
2311,6
2312,0
2313,6
2314,7
2315,7
2316,2
2317,6
2318,7
2319,7
2320,7
2321,8
2322,0
2323,5
2324,9
2325,3
2326,6
2327,7
2328,1
2329,3
2330,0
2331,5
2332,7
2333,6
2334,0
2335,1
2336,9
2337,4
2338,6
2339,7
2340,2
2341,1
2342,8
2343,4
2344,5
2345,1
2346,4
2347,6
2348,8
2349,8
2350,0
2351,3
2352,1
2353,7
2354,5
2355,9
2356,6
2357,6
2358,1
2359,7
2360,8
2361,3
2362,9
2363,1
2364,4
2365,8
2366,3
2367,9
2368,3
2369,0
2370,5
2371,2
2372,9
2373,2
2374,3
2375,4
2376,4
2377,0
2378,9
2379,0
2380,8
2381,2
2382,4
2383,3
2384,9
2385,4
2386,3
2387,9
2388,1
2389,7
2390,4
2391,1
2392,1
2393,5
2394,2
2395,5
2396,6
2397,8
2398,0
2399,4
2400,9
2401,1
2402,2
2403,5
2404,8
2405,4
2406,1
2407,8
2408,0
2409,6
2410,0
2411,0
2412,7
2413,5
2414,5
2415,8
2416,8
2417,0
2418,3
2419,1
2420,0
2421,0
2422,6
2423,4
2424,2
2425,0
2426,1
2427,9
2428,1
2429,3
2430,1
2431,1
2432,1
2433,2
2434,6
2435,3
2436,9
2437,4
2438,2
2439,6
2440,3
2441,0
2442,1
2443,3
2444,6
2445,1
2446,5
2447,2
2448,0
2449,7
2450,7
2451,4
2452,7
2453,5
2454,0
2455,7
2456,0
2457,1
2458,3
2459,2
2460,3
2461,5
2462,4
2463,1
2464,1
2465,4
2466,2
2467,1
2468,7
2469,9
2470,6
2471,7
2472,5
2473,2
2474,8
2475,1
2476,5
2477,5
2478,4
2479,6
2480,1
2481,1
2482,4
2483,9
2484,9
2485,1
2486,0
2487,5
2488,6
2489,3
2490,5
2491,7
2492,5
2493,9
2494,5
2495,0
2496,1
2497,0
2498,9
2499,9
2500,4
2501,2
2502,1
2503,7
2504,6
2505,4
2506,9
2507,4
2508,7
2509,2
2510,8
2511,5
2512,3
2513,1
2514,8
2515,8
2516,9
2517,7
2518,1
2519,9
2520,0
2521,6
2522,4
2523,2
2524,7
2525,7
2526,8
2527,4
2528,0
2529,5
2530,2
2531,0
2532,2
2533,3
2534,3
2535,5
2536,4
2537,1
2538,2
2539,0
2540,9
2541,4
2542,3
2543,4
2544,8
2545,7
2546,3
2547,0
2548,1
2549,5
2550,5
2551,7
2552,1
2553,3
2554,0
2555,1
2556,7
2557,2
2558,2
2559,2
2560,3
2561,7
2562,0
2563,3
2564,0
2565,3
2566,0
2567,9
2568,0
2569,8
2570,8
2571,1
2572,5
2573,1
2574,7
2575,7
2576,4
2577,1
2578,7
2579,7
2580,1
2581,4
2582,3
2583,9
2584,8
2585,4
2586,4
2587,9
2588,1
2589,9
2590,9
2591,2
2592,2
2593,8
2594,5
2595,3
2596,6
2597,8
2598,3
2599,8
2600,7
2601,0
2602,0
2603,6
2604,3
2605,4
2606,3
2607,4
2608,8
2609,5
2610,1
2611,6
2612,1
2613,3
2614,0
2615,0
2616,8
2617,2
2618,5
2619,6
2620,9
2621,9
2622,4
2623,3
2624,3
2625,2
2626,1
2627,6
2628,9
2629,1
2630,0
2631,1
2632,1
2633,6
2634,1
2635,7
2636,8
2637,6
2638,1
2639,0
2640,4
2641,0
2642,5
2643,7
2644,8
2645,4
2646,6
2647,1
2648,8
2649,6
2650,7
2651,7
2652,5
2653,3
2654,0
2655,8
2656,1
2657,5
2658,6
2659,0
2660,3
2661,6
2662,6
2663,7
2664,3
2665,6
2666,5
2667,2
2668,1
2669,0
2670,1
2671,4
2672,0
2673,0
2674,9
2675,8
2676,2
2677,4
2678,3
2679,1
2680,1
2681,6
2682,1
2683,0
2684,0
2685,7
2686,1
2687,3
2688,1
2689,1
2690,6
2691,6
2692,1
2693,5
2694,9
2695,3
2696,2
2697,4
2698,7
2699,8
2700,1
2701,3
2702,6
2703,9
2704,3
2705,6
2706,2
2707,3
2708,9
2709,2
2710,6
2711,6
2712,7
2713,9
2714,8
2715,5
2716,6
2717,6
2718,5
2719,9
2720,1
2721,8
2722,8
2723,4
2724,4
2725,4
2726,5
2727,9
2728,7
2729,0
2730,5
2731,6
2732,1
2733,4
2734,1
2735,6
2736,8
2737,2
2738,4
2739,1
2740,8
2741,7
2742,2
2743,9
2744,4
2745,1
2746,6
2747,6
2748,1
2749,3
2750,8
2751,6
2752,5
2753,5
2754,3
2755,7
2756,3
2757,3
2758,8
2759,1
2760,8
2761,4
2762,4
2763,1
2764,2
2765,3
2766,8
2767,9
2768,7
2769,0
2770,9
2771,7
2772,8
2773,7
2774,0
2775,8
2776,0
2777,1
2778,1
2779,5
2780,5
2781,1
2782,3
2783,9
2784,4
2785,4
2786,7
2787,8
2788,3
2789,3
2790,7
2791,3
2792,5
2793,1
2794,6
2795,6
2796,9
2797,2
2798,8
2799,4
2800,4
2801,4
2802,0
2803,1
2804,4
2805,4
2806,4
2807,8
2808,4
2809,6
2810,7
2811,8
2812,4
2813,4
2814,3
2815,4
2816,0
2817,0
2818,7
2819,3
2820,5
2821,3
2822,1
2823,6
2824,1
2825,9
2826,4
2827,1
2828,4
2829,8
2830,1
2831,3
2832,8
2833,8
2834,8
2835,6
2836,5
2837,0
2838,7
2839,7
2840,0
2841,7
2842,6
2843,8
2844,9
2845,4
2846,5
2847,3
2848,6
2849,5
2850,9
2851,5
2852,3
2853,6
2854,2
2855,7
2856,3
2857,1
2858,2
2859,0
2860,9
2861,2
2862,7
2863,9
2864,1
2865,9
2866,0
2867,0
2868,2
2869,4
2870,5
2871,7
2872,4
2873,9
2874,3
2875,3
2876,2
2877,9
2878,4
2879,0
2880,3
2881,2
2882,8
2883,4
2884,8
2885,3
2886,2
2887,2
2888,5
2889,6
2890,0
2891,2
2892,1
2893,1
2894,8
2895,0
2896,5
2897,3
2898,6
2899,0
2900,0
2901,7
2902,9
2903,9
2904,1
2905,6
2906,9
2907,3
2908,3
2909,9
2910,9
2911,5
2912,7
2913,9
2914,5
2915,9
2916,0
2917,8
2918,9
2919,8
2920,2
2921,8
2922,9
2923,5
2924,6
2925,7
2926,8
2927,0
2928,1
2929,4
2930,4
2931,3
2932,7
2933,2
2934,4
2935,4
2936,7
2937,2
2938,7
2939,1
2940,8
2941,3
2942,1
2943,4
2944,4
2945,3
2946,2
2947,5
2948,5
2949,4
2950,6
2951,1
2952,8
2953,7
2954,0
2955,8
2956,6
2957,0
2958,0
2959,6
2960,3
2961,2
2962,1
2963,4
2964,7
2965,2
2966,0
2967,3
2968,4
2969,3
2970,5
2971,5
2972,7
2973,1
2974,6
2975,4
2976,1
2977,6
2978,8
2979,6
2980,3
2981,0
2982,3
2983,9
2984,7
2985,6
2986,3
2987,0
2988,3
2989,4
2990,3
2991,0
2992,9
2993,5
2994,7
2995,2
2996,5
2997,6
